framework,trace_idx,repeat,fm,judge,forced,semi,relaxed
ChatDev,6,4,1.2,0,~,~,"20,24,31,35,41,45,52,61"
ChatDev,6,4,1.3,0,~,~,"20,24,31,35,41,45,52,61"
ChatDev,6,4,1.4,0,~,~,
ChatDev,6,4,1.5,0,~,~,
ChatDev,6,4,2.1,0,~,~,
ChatDev,6,4,2.2,0,~,~,
ChatDev,6,4,2.3,0,~,~,
ChatDev,6,4,2.4,0,~,~,
ChatDev,6,4,2.5,0,~,~,25
ChatDev,6,4,2.6,0,~,~,25
ChatDev,6,4,3.1,0,~,~,
ChatDev,6,4,3.2,0,~,~,
ChatDev,6,4,3.3,1,"21,31,32,42",21,"21,32,42"
ChatDev,6,5,1.1,0,~,~,"global,14,21,25,32,42,62"
ChatDev,6,5,1.2,0,~,~,62
ChatDev,6,5,1.3,1,"9,13,20,24,31,35,41,45,52,56,61",?,"24,35,45,56"
ChatDev,6,5,1.4,0,~,~,
ChatDev,6,5,1.5,0,~,~,global
ChatDev,6,5,2.1,0,~,~,
ChatDev,6,5,2.2,0,~,~,
ChatDev,6,5,2.3,0,~,~,
ChatDev,6,5,2.4,0,~,~,13
ChatDev,6,5,2.5,0,~,~,
ChatDev,6,5,2.6,0,~,~,25
ChatDev,6,5,3.1,0,~,~,
ChatDev,6,5,3.2,0,~,~,49
ChatDev,6,5,3.3,0,~,~,"21,32,42"
ChatDev,6,6,1.1,0,~,~,
ChatDev,6,6,1.2,0,~,~,57
ChatDev,6,6,1.3,1,"43,44,45,46",32,"20,24,31,35,41,45,52,56,57,61"
ChatDev,6,6,1.4,0,~,~,
ChatDev,6,6,1.5,1,global,global,
ChatDev,6,6,2.1,0,~,~,
ChatDev,6,6,2.2,0,~,~,
ChatDev,6,6,2.3,0,~,~,
ChatDev,6,6,2.4,0,~,~,
ChatDev,6,6,2.5,0,~,~,
ChatDev,6,6,2.6,1,21,25,
ChatDev,6,6,3.1,0,~,~,
ChatDev,6,6,3.2,0,~,~,
ChatDev,6,6,3.3,1,21,21,
ChatDev,6,7,1.1,1,global,global,25
ChatDev,6,7,1.2,0,~,~,
ChatDev,6,7,1.3,0,~,~,
ChatDev,6,7,1.4,0,~,~,
ChatDev,6,7,1.5,0,~,~,
ChatDev,6,7,2.1,0,~,~,
ChatDev,6,7,2.2,0,~,~,
ChatDev,6,7,2.3,1,?,RETRACTED,
ChatDev,6,7,2.4,0,~,~,
ChatDev,6,7,2.5,0,~,~,25
ChatDev,6,7,2.6,1,32,14,32
ChatDev,6,7,3.1,0,~,~,
ChatDev,6,7,3.2,0,~,~,21
ChatDev,6,7,3.3,1,"21,42","21,42",
ChatDev,6,8,1.1,0,~,~,"global,14,62"
ChatDev,6,8,1.2,0,~,~,"20,24,31,35,41,45"
ChatDev,6,8,1.3,1,"4,9","24,45","3,8,19,23,30,34,40,44,51,56,57,60"
ChatDev,6,8,1.4,1,global,RETRACTED,
ChatDev,6,8,1.5,1,?,"24,45",
ChatDev,6,8,2.1,0,~,~,
ChatDev,6,8,2.2,0,~,~,
ChatDev,6,8,2.3,0,~,~,
ChatDev,6,8,2.4,0,~,~,
ChatDev,6,8,2.5,0,~,~,
ChatDev,6,8,2.6,1,"21,32,42","24,45",25
ChatDev,6,8,3.1,1,global,RETRACTED,
ChatDev,6,8,3.2,0,~,~,49
ChatDev,6,8,3.3,1,"21,32,42",21,"21,32,42"
ChatDev,6,9,1.1,1,global,"14,21,25,32,36,42,46",global
ChatDev,6,9,1.2,1,"14,21,32,42","4,9,13,20,24,31,35,41,52,56",14
ChatDev,6,9,1.3,1,"29,39",46,
ChatDev,6,9,1.4,0,~,~,
ChatDev,6,9,1.5,0,~,~,
ChatDev,6,9,2.1,0,~,~,
ChatDev,6,9,2.2,0,~,~,
ChatDev,6,9,2.3,0,~,~,
ChatDev,6,9,2.4,0,~,~,
ChatDev,6,9,2.5,0,~,~,14
ChatDev,6,9,2.6,0,~,~,25
ChatDev,6,9,3.1,0,~,~,
ChatDev,6,9,3.2,0,~,~,"21,32,42,49"
ChatDev,6,9,3.3,0,~,~,
ChatDev,6,10,1.1,1,global,global,"global,14,21,32,42"
ChatDev,6,10,1.2,0,~,~,"56,57"
ChatDev,6,10,1.3,1,"29,30,31,32",46,"20,24,31,35,41,45,52,56,57,61"
ChatDev,6,10,1.4,0,~,~,
ChatDev,6,10,1.5,0,~,~,
ChatDev,6,10,2.1,0,~,~,
ChatDev,6,10,2.2,0,~,~,
ChatDev,6,10,2.3,0,~,~,56
ChatDev,6,10,2.4,0,~,~,
ChatDev,6,10,2.5,0,~,~,14
ChatDev,6,10,2.6,0,~,~,
ChatDev,6,10,3.1,0,~,~,global
ChatDev,6,10,3.2,0,~,~,
ChatDev,6,10,3.3,0,~,~,"21,32,42,49"
ChatDev,6,11,1.1,1,global,global,"14,21"
ChatDev,6,11,1.2,0,~,~,
ChatDev,6,11,1.3,1,"29,39","20,24,31,35,41,45",
ChatDev,6,11,1.4,0,~,~,
ChatDev,6,11,1.5,1,"22,29,32,33,39,43",21,
ChatDev,6,11,2.1,0,~,~,
ChatDev,6,11,2.2,0,~,~,
ChatDev,6,11,2.3,0,~,~,
ChatDev,6,11,2.4,0,~,~,
ChatDev,6,11,2.5,0,~,~,14
ChatDev,6,11,2.6,1,"25,32","20,24,31,35,41,45",
ChatDev,6,11,3.1,0,~,~,
ChatDev,6,11,3.2,0,~,~,32
ChatDev,6,11,3.3,0,~,~,21
ChatDev,6,12,1.1,1,global,25,"14,21,32,42"
ChatDev,6,12,1.2,0,~,~,
ChatDev,6,12,1.3,1,"24,45","20,24,31,35,41,45","3,8,12,19,23,30,34,40,44,51,55,60"
ChatDev,6,12,1.4,0,~,~,
ChatDev,6,12,1.5,1,global,global,
ChatDev,6,12,2.1,0,~,~,
ChatDev,6,12,2.2,0,~,~,
ChatDev,6,12,2.3,0,~,~,32
ChatDev,6,12,2.4,0,~,~,
ChatDev,6,12,2.5,0,~,~,32
ChatDev,6,12,2.6,0,~,~,
ChatDev,6,12,3.1,0,~,~,
ChatDev,6,12,3.2,0,~,~,
ChatDev,6,12,3.3,0,~,~,"21,32,42,48,49"
ChatDev,6,13,1.1,1,global,14,"global,14,21,25,32,36,42,46,62"
ChatDev,6,13,1.2,0,~,~,"14,20,24,31,35,41,45,56,57"
ChatDev,6,13,1.3,1,"20,24,31,35,41",46,"20,24,31,35,41,45,52,56,61"
ChatDev,6,13,1.4,0,~,~,
ChatDev,6,13,1.5,0,~,~,global
ChatDev,6,13,2.1,0,~,~,
ChatDev,6,13,2.2,0,~,~,
ChatDev,6,13,2.3,0,~,~,"20,31,41,57"
ChatDev,6,13,2.4,0,~,~,
ChatDev,6,13,2.5,0,~,~,"14,20,21,25,31,32,36,41,42,46,49,57"
ChatDev,6,13,2.6,1,"21,32,42",25,
ChatDev,6,13,3.1,0,~,~,
ChatDev,6,13,3.2,0,~,~,"21,32,42,48,49"
ChatDev,6,13,3.3,0,~,~,
ChatDev,6,14,1.1,1,global,RETRACTED,14
ChatDev,6,14,1.2,0,~,~,25
ChatDev,6,14,1.3,1,"22,23,24,25","56,57",
ChatDev,6,14,1.4,0,~,~,
ChatDev,6,14,1.5,1,global,"56,57",
ChatDev,6,14,2.1,0,~,~,
ChatDev,6,14,2.2,0,~,~,
ChatDev,6,14,2.3,0,~,~,
ChatDev,6,14,2.4,0,~,~,"18,19,22,23,29,30,31,33,34,35,39,40,41,43,44,45,50,51,52,54,55,56,59,60,61"
ChatDev,6,14,2.5,0,~,~,25
ChatDev,6,14,2.6,0,~,~,
ChatDev,6,14,3.1,0,~,~,
ChatDev,6,14,3.2,0,~,~,21
ChatDev,6,14,3.3,0,~,~,21
ChatDev,6,15,1.1,0,~,~,"global,14"
ChatDev,6,15,1.2,0,~,~,
ChatDev,6,15,1.3,0,~,~,
ChatDev,6,15,1.4,0,~,~,
ChatDev,6,15,1.5,0,~,~,
ChatDev,6,15,2.1,0,~,~,
ChatDev,6,15,2.2,0,~,~,
ChatDev,6,15,2.3,0,~,~,
ChatDev,6,15,2.4,0,~,~,
ChatDev,6,15,2.5,0,~,~,
ChatDev,6,15,2.6,1,"24,45","21,32",25
ChatDev,6,15,3.1,0,~,~,
ChatDev,6,15,3.2,0,~,~,
ChatDev,6,15,3.3,1,"21,32,42",21,"21,32,42,49"
