framework,trace_idx,repeat,fm,judge,forced,semi,relaxed
HyperAgent,19,3,2.5,0,~,~,"7,8,15,19"
HyperAgent,19,3,2.6,1,"6,30",6,"6,17"
HyperAgent,19,3,3.1,0,~,~,"global,23,24"
HyperAgent,19,3,3.2,0,~,~,"23,24,30"
HyperAgent,19,3,3.3,0,~,~,
HyperAgent,19,4,1.1,0,~,~,
HyperAgent,19,4,1.2,0,~,~,"6,17,23"
HyperAgent,19,4,1.3,1,"7,17,24","9,10","11,14,15,16,18,19,24"
HyperAgent,19,4,1.4,1,"11,19","9,10,11","11,19"
HyperAgent,19,4,1.5,0,~,~,
HyperAgent,19,4,2.1,1,"9,10,11","9,10,11","11,19"
HyperAgent,19,4,2.2,0,~,~,
HyperAgent,19,4,2.3,0,~,~,
HyperAgent,19,4,2.4,0,~,~,
HyperAgent,19,4,2.5,0,~,~,
HyperAgent,19,4,2.6,1,?,17,"6,17,30"
HyperAgent,19,4,3.1,0,~,~,23
HyperAgent,19,4,3.2,0,~,~,"23,30"
HyperAgent,19,4,3.3,0,~,~,31
HyperAgent,19,5,1.1,0,~,~,30
HyperAgent,19,5,1.2,0,~,~,6
HyperAgent,19,5,1.3,1,"11,12,13,14,15,16,17","11,12,13,14,15,16,17,18,19","7,11,15,17,19,24,30"
HyperAgent,19,5,1.4,1,"11,19","11,12,13,14,15,16,17,18,19","11,19"
HyperAgent,19,5,1.5,0,~,~,23
HyperAgent,19,5,2.1,1,"9,10","9,10",
HyperAgent,19,5,2.2,0,~,~,
HyperAgent,19,5,2.3,0,~,~,"6,17"
HyperAgent,19,5,2.4,0,~,~,
HyperAgent,19,5,2.5,0,~,~,
HyperAgent,19,5,2.6,1,6,6,8
HyperAgent,19,5,3.1,0,~,~,
HyperAgent,19,5,3.2,0,~,~,
HyperAgent,19,5,3.3,1,"30,31",RETRACTED,31
HyperAgent,19,6,1.1,0,~,~,
HyperAgent,19,6,1.2,0,~,~,"6,17"
HyperAgent,19,6,1.3,1,"11,12,13,14,15,16,17,18,19","3,11,23,24","11,12,13,14,15,16,17,24"
HyperAgent,19,6,1.4,0,~,~,11
HyperAgent,19,6,1.5,0,~,~,"23,24"
HyperAgent,19,6,2.1,1,"9,10","9,10,11",
HyperAgent,19,6,2.2,0,~,~,
HyperAgent,19,6,2.3,0,~,~,"6,17"
HyperAgent,19,6,2.4,0,~,~,
HyperAgent,19,6,2.5,0,~,~,
HyperAgent,19,6,2.6,0,~,~,30
HyperAgent,19,6,3.1,0,~,~,
HyperAgent,19,6,3.2,0,~,~,"23,24,30,31"
HyperAgent,19,6,3.3,0,~,~,
HyperAgent,19,7,1.1,0,~,~,
HyperAgent,19,7,1.2,1,"6,17","6,17","6,17"
HyperAgent,19,7,1.3,1,"11,13,14,16,17,19,24","11,12,13,14,15,16,17,18,19,24","7,11,13,14,15,16,17,24,30"
HyperAgent,19,7,1.4,1,"9,10,11",11,"11,12"
HyperAgent,19,7,1.5,0,~,~,
HyperAgent,19,7,2.1,1,"9,10,11","9,10","11,12"
HyperAgent,19,7,2.2,0,~,~,
HyperAgent,19,7,2.3,1,17,RETRACTED,6
HyperAgent,19,7,2.4,0,~,~,
HyperAgent,19,7,2.5,0,~,~,"8,19"
HyperAgent,19,7,2.6,0,~,~,30
HyperAgent,19,7,3.1,0,~,~,31
HyperAgent,19,7,3.2,0,~,~,30
HyperAgent,19,7,3.3,0,~,~,31
HyperAgent,19,8,1.1,0,~,~,
HyperAgent,19,8,1.2,0,~,~,"15,17"
HyperAgent,19,8,1.3,1,"11,12,13,14,15,16,17,18","11,12,13,14,15,16,17,18,19","7,11,12,13,14,15,16,17,18,19,20,23,24,30"
HyperAgent,19,8,1.4,1,11,11,"11,12,13,14,15,16,17,18,19,20"
HyperAgent,19,8,1.5,0,~,~,
HyperAgent,19,8,2.1,1,"9,10,11",11,"11,12,13,14,15,16,17,18,19,20"
HyperAgent,19,8,2.2,0,~,~,
HyperAgent,19,8,2.3,0,~,~,"11,12,13,14,15,16,17,18,19,20"
HyperAgent,19,8,2.4,0,~,~,30
HyperAgent,19,8,2.5,0,~,~,"8,11,12,13,14,15,16,17,18,19,20"
HyperAgent,19,8,2.6,0,~,~,6
HyperAgent,19,8,3.1,0,~,~,
HyperAgent,19,8,3.2,0,~,~,31
HyperAgent,19,8,3.3,0,~,~,
HyperAgent,19,9,1.1,0,~,~,25
HyperAgent,19,9,1.2,0,~,~,
HyperAgent,19,9,1.3,1,"11,12,13,14,15,16,17,18","11,12,13,14,15,16,17","11,12,13,14,15,16,17,18,19,24"
HyperAgent,19,9,1.4,1,11,global,"9,10,11,12,13,14,15,16,17,18,19"
HyperAgent,19,9,1.5,0,~,~,31
HyperAgent,19,9,2.1,0,~,~,"9,10"
HyperAgent,19,9,2.2,0,~,~,
HyperAgent,19,9,2.3,0,~,~,
HyperAgent,19,9,2.4,0,~,~,
HyperAgent,19,9,2.5,0,~,~,8
HyperAgent,19,9,2.6,1,6,18,"6,17"
HyperAgent,19,9,3.1,0,~,~,31
HyperAgent,19,9,3.2,0,~,~,"25,31"
HyperAgent,19,9,3.3,0,~,~,"25,30,31"
HyperAgent,19,10,1.1,0,~,~,
HyperAgent,19,10,1.2,1,"6,17","6,17","6,17"
HyperAgent,19,10,1.3,1,"7,14,15,16,17,18,19,23,24,30","11,19,24","7,11,12,13,14,15,16,17,18,19,20,22,24,30"
HyperAgent,19,10,1.4,1,11,11,"11,19"
HyperAgent,19,10,1.5,0,~,~,
HyperAgent,19,10,2.1,1,"9,10,11",11,"11,19"
HyperAgent,19,10,2.2,0,~,~,
HyperAgent,19,10,2.3,0,~,~,
HyperAgent,19,10,2.4,0,~,~,
HyperAgent,19,10,2.5,0,~,~,
HyperAgent,19,10,2.6,1,"6,17",RETRACTED,6
HyperAgent,19,10,3.1,0,~,~,
HyperAgent,19,10,3.2,0,~,~,
HyperAgent,19,10,3.3,0,~,~,
HyperAgent,19,11,1.1,0,~,~,
HyperAgent,19,11,1.2,1,17,17,"6,17"
HyperAgent,19,11,1.3,1,"23,24","11,12,13,14,15,16","9,10,11,12,13,14,15,16,17,19,24"
HyperAgent,19,11,1.4,1,11,"11,19","11,19"
HyperAgent,19,11,1.5,0,~,~,
HyperAgent,19,11,2.1,1,"9,10","9,10,11",
HyperAgent,19,11,2.2,0,~,~,
HyperAgent,19,11,2.3,0,~,~,19
HyperAgent,19,11,2.4,0,~,~,30
HyperAgent,19,11,2.5,0,~,~,"11,12,13,14,16,17,19,31"
HyperAgent,19,11,2.6,1,30,RETRACTED,"19,30"
HyperAgent,19,11,3.1,0,~,~,"23,24,31"
HyperAgent,19,11,3.2,0,~,~,"23,24,30"
HyperAgent,19,11,3.3,0,~,~,31
HyperAgent,19,12,1.1,0,~,~,"global,30"
HyperAgent,19,12,1.2,0,~,~,
HyperAgent,19,12,1.3,1,"11,12,13,14,15,16,17,19,20,24,30","11,12,13,14,15,16,17","11,13,14,15,16,17,18,19,20,24"
HyperAgent,19,12,1.4,1,"8,11,19",11,"11,13,15,17,19"
HyperAgent,19,12,1.5,0,~,~,global
HyperAgent,19,12,2.1,1,"9,10",11,"9,10"
HyperAgent,19,12,2.2,0,~,~,
HyperAgent,19,12,2.3,1,11,RETRACTED,
HyperAgent,19,12,2.4,0,~,~,
HyperAgent,19,12,2.5,0,~,~,17
HyperAgent,19,12,2.6,0,~,~,"6,30"
HyperAgent,19,12,3.1,0,~,~,global
HyperAgent,19,12,3.2,0,~,~,"23,30,31"
HyperAgent,19,12,3.3,0,~,~,
HyperAgent,19,13,1.1,0,~,~,
HyperAgent,19,13,1.2,1,"6,17","6,17",
HyperAgent,19,13,1.3,1,"11,12,13,14,15,16,17,18","11,12,13,14,15,16,17,18","7,11,12,13,14,15,16,17,19,23,24,30"
HyperAgent,19,13,1.4,1,11,11,"9,10,11,12,13,14,16,19"
HyperAgent,19,13,1.5,0,~,~,
HyperAgent,19,13,2.1,1,11,"9,10,11","9,10,11"
HyperAgent,19,13,2.2,0,~,~,
HyperAgent,19,13,2.3,0,~,~,
HyperAgent,19,13,2.4,0,~,~,
HyperAgent,19,13,2.5,0,~,~,
HyperAgent,19,13,2.6,0,~,~,
HyperAgent,19,13,3.1,0,~,~,
HyperAgent,19,13,3.2,0,~,~,
HyperAgent,19,13,3.3,0,~,~,
HyperAgent,19,14,1.1,0,~,~,
HyperAgent,19,14,1.2,1,"6,17","6,17",
HyperAgent,19,14,1.3,1,"11,12,13,14,15,16,17","11,12,13,14,15,16,24,30","7,11,12,13,14,15,16,17,18,19,24"
HyperAgent,19,14,1.4,1,11,"11,19","11,19"
HyperAgent,19,14,1.5,0,~,~,
HyperAgent,19,14,2.1,1,11,"9,10","11,19"
HyperAgent,19,14,2.2,0,~,~,
HyperAgent,19,14,2.3,0,~,~,
HyperAgent,19,14,2.4,0,~,~,30
HyperAgent,19,14,2.5,0,~,~,
HyperAgent,19,14,2.6,0,~,~,
HyperAgent,19,14,3.1,0,~,~,
HyperAgent,19,14,3.2,0,~,~,"23,30"
HyperAgent,19,14,3.3,0,~,~,31
HyperAgent,19,15,1.1,0,~,~,"6,17"
HyperAgent,19,15,1.2,0,~,~,
HyperAgent,19,15,1.3,1,"11,14,16,24,30","23,24","11,14,16,17,19,24"
HyperAgent,19,15,1.4,1,global,RETRACTED,11
HyperAgent,19,15,1.5,0,~,~,
HyperAgent,19,15,2.1,1,"9,10","9,10,11",11
HyperAgent,19,15,2.2,0,~,~,
HyperAgent,19,15,2.3,0,~,~,
HyperAgent,19,15,2.4,0,~,~,
HyperAgent,19,15,2.5,0,~,~,31
HyperAgent,19,15,2.6,1,6,"6,17","6,17"
HyperAgent,19,15,3.1,0,~,~,23
HyperAgent,19,15,3.2,0,~,~,23
HyperAgent,19,15,3.3,0,~,~,"30,31"
