framework,trace_idx,repeat,fm,judge,forced,semi,relaxed
HyperAgent,5,11,1.1,0,~,~,
HyperAgent,5,11,1.2,0,~,~,"26,27"
HyperAgent,5,11,1.3,1,"21,22","21,22","22,27,34,35,36,38"
HyperAgent,5,11,1.4,0,~,~,35
HyperAgent,5,11,1.5,0,~,~,
HyperAgent,5,11,2.1,0,~,~,
HyperAgent,5,11,2.2,0,~,~,
HyperAgent,5,11,2.3,0,~,~,
HyperAgent,5,11,2.4,0,~,~,
HyperAgent,5,11,2.5,0,~,~,
HyperAgent,5,11,2.6,1,"32,33","32,33,34",32
HyperAgent,5,11,3.1,0,~,~,"26,27"
HyperAgent,5,11,3.2,0,~,~,"21,22"
HyperAgent,5,11,3.3,0,~,~,
HyperAgent,5,12,1.1,0,~,~,"global,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39"
HyperAgent,5,12,1.2,0,~,~,
HyperAgent,5,12,1.3,1,"1,2","21,22","22,33,34,35,36,38"
HyperAgent,5,12,1.4,0,~,~,
HyperAgent,5,12,1.5,0,~,~,global
HyperAgent,5,12,2.1,0,~,~,
HyperAgent,5,12,2.2,0,~,~,
HyperAgent,5,12,2.3,0,~,~,"18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39"
HyperAgent,5,12,2.4,0,~,~,
HyperAgent,5,12,2.5,0,~,~,28
HyperAgent,5,12,2.6,1,"31,32,33",32,
HyperAgent,5,12,3.1,0,~,~,"global,26,27,39"
HyperAgent,5,12,3.2,0,~,~,35
HyperAgent,5,12,3.3,0,~,~,
HyperAgent,5,13,1.1,0,~,~,"18,21"
HyperAgent,5,13,1.2,0,~,~,
HyperAgent,5,13,1.3,1,"21,22","21,22","22,31,33,34,35,36,38"
HyperAgent,5,13,1.4,1,"31,32,33","31,32,33",35
HyperAgent,5,13,1.5,0,~,~,
HyperAgent,5,13,2.1,0,~,~,35
HyperAgent,5,13,2.2,0,~,~,
HyperAgent,5,13,2.3,0,~,~,"18,21"
HyperAgent,5,13,2.4,0,~,~,
HyperAgent,5,13,2.5,0,~,~,
HyperAgent,5,13,2.6,1,31,"31,32,33","31,32"
HyperAgent,5,13,3.1,0,~,~,
HyperAgent,5,13,3.2,0,~,~,
HyperAgent,5,13,3.3,0,~,~,
HyperAgent,5,14,1.1,1,global,18,
HyperAgent,5,14,1.2,0,~,~,"18,19,20,21,26,37"
HyperAgent,5,14,1.3,1,"22,34,35,38","21,22","22,27,33,34,35,38"
HyperAgent,5,14,1.4,1,32,"31,32,33,34","31,32,33,35"
HyperAgent,5,14,1.5,0,~,~,
HyperAgent,5,14,2.1,0,~,~,
HyperAgent,5,14,2.2,1,32,18,
HyperAgent,5,14,2.3,0,~,~,"18,19,20,21"
HyperAgent,5,14,2.4,0,~,~,
HyperAgent,5,14,2.5,0,~,~,
HyperAgent,5,14,2.6,1,31,RETRACTED,31
HyperAgent,5,14,3.1,0,~,~,26
HyperAgent,5,14,3.2,0,~,~,
HyperAgent,5,14,3.3,0,~,~,
HyperAgent,5,15,1.1,0,~,~,
HyperAgent,5,15,1.2,0,~,~,
HyperAgent,5,15,1.3,1,"21,22","21,22,28,33,34,35,37,38","22,33,34,35,36,38"
HyperAgent,5,15,1.4,1,"32,35","32,35","32,35"
HyperAgent,5,15,1.5,0,~,~,
HyperAgent,5,15,2.1,0,~,~,
HyperAgent,5,15,2.2,0,~,~,
HyperAgent,5,15,2.3,0,~,~,
HyperAgent,5,15,2.4,0,~,~,
HyperAgent,5,15,2.5,0,~,~,"31,32,35"
HyperAgent,5,15,2.6,1,33,32,32
HyperAgent,5,15,3.1,0,~,~,
HyperAgent,5,15,3.2,0,~,~,
HyperAgent,5,15,3.3,0,~,~,
